hash,path,is_app,points,style_points,time,lines_added,lines_removed,files,message,timestamp
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,pr/pr06shelter,False,0,0,60,7,0,1,pr && ex,1614525777
32472c07e5a895570c665fbe1d0e7a141f54a2d5,.gtm/testng: orbfactorytest.testorbfactoryproduceorbsmanyovensmanycycles.app,True,0,0,349,0,0,1,import basic second part.,1614538979
db9c003daba43c4ac829e8a50f726a69a43f9e75,lx/lx02personstatistics,False,3.0,1.0,100,2,5,1,ex00 second try,1618566262
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,ex/ex01idcode,False,15.0,1.0,300,1,2,1,added exception,1612296566
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,ex/ex03bookshelf,False,15.0,1.0,293,1,2,1,pr && ex,1612886770
a4076a2bcf120779015e2aa34f816dea364e0c57,.gtm/junit: coffeemachinetest.changecapsule.app,True,0,0,11,0,0,1,täiendused,1617273233
d2024466706de8b697dd55ee19ec8a2defeff239,ex/ex02webbrowser,False,0,0,368,11,6,2,commit ex02.,1612721824
9e03963810356656f577aa42d0b430a656f94095,ex/ex05mysticorbs,False,12.25,1.0,60,24,0,5,1,1614550132
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/application: ring.app,True,0,0,311,0,0,1,pr03,1612888913
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: hoteltest.testoverviewallreservedrooms.app,True,0,0,12,0,0,1,initial commit,1617196141
1b2b546d31fe5c8aee03fe57b801846423b53685,.gtm/application: introduction.app,True,0,0,8,0,0,1,first commit- all done,1612316826
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,ex/ex06files,False,0,0,43,0,0,2,mall update,1620341543
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/junit: oventest.teststandardovenbreaksifcreated15orbs.app,True,0,0,10,0,0,1,ex05 - available tests passed,1614531744
7142fa6d5ab879f62cfdc3d30dae8804518d5e4b,ex/ex05mysticorbs,False,15.0,1.0,40,1,3,1,proov,1614264099
2dc3b95bd118d4f20118fbd65f7437401aded85b,ex/ex05mysticorbs,False,13.5,1.0,761,4,4,2,orbsfactory 1,1615371577
2d94421a5be179129acee971e78a6a12e44a9d64,.gtm/junit: orbfactorytest.app,True,0,0,57,0,0,1,orbs,1614506130
6e59be6a69a02cf474b30c8ed84f35b016c24338,lx/lx02personstatistics,False,3.0,1.0,8341,353,0,7,lx02,1618942359
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/junit: automaticcoffeemachinetest.testmanydrinkswatertankgoesempty.app,True,0,0,290,0,0,1,add all,1616010001
1b2b546d31fe5c8aee03fe57b801846423b53685,ex/ex06files,False,0,0,225,2,6,2,uppercase correction,1615908819
a4076a2bcf120779015e2aa34f816dea364e0c57,.gtm/junit: kichentest.app,True,0,0,75,0,0,1,more tests,1616017284
b18d18bf475b322c8a8d40dd13e7ed0d4de56b6c,ex/ex03bookshelf,False,14.7,1.0,240,6,1,2,second push. rewrote buy function,1613394283
09caedabb6997799be7e945a6800afe39edf87e8,.gtm/junit: fixabletest.app,True,0,0,344,0,0,1,first done?,1614716217
2d358cc6104ea9808d26fa399aa7345d7c68baab,tk/tk4,False,0.0,1.0,360,59,3,3,kt4,1619472129
31ae136fba01ca42052ac4b4563052b857019022,ex/ex03bookshelf,False,11.56,1.0,108,1,0,2,testing the bookshelf,1613754048
31ae136fba01ca42052ac4b4563052b857019022,.gtm/junit: booktest.simpletestgetprice.app,True,0,0,11,0,0,1,testing the bookshelf,1613912294
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,lx/lx03recursion,False,0.99,1.0,240,26,6,1,mall update,1618953454
32472c07e5a895570c665fbe1d0e7a141f54a2d5,.gtm/application: main.app,True,0,0,179,0,0,1,simplify stuff.,1614877304
d656fdd2fb0684f0bf1448645dca74b09473f9a1,.gtm/junit: webbrowsertest.app,True,0,0,60,0,0,1,pr03 initial commit,1613341541
2dc3b95bd118d4f20118fbd65f7437401aded85b,.gtm/application: exam.app,True,0,0,31,0,0,1,exam 3 - 2,1615890301
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex02webbrowser,False,0,0,1512,26,12,1,ex00 second try,1612387465
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,ex/ex03bookshelf,False,15.0,1.0,60,1,1,1,books and persons 2nd part,1613229186
2d358cc6104ea9808d26fa399aa7345d7c68baab,ex/ex05mysticorbs,False,15.0,1.0,7114,209,40,10,ex05_part2,1614299694
a4076a2bcf120779015e2aa34f816dea364e0c57,.gtm/junit: rerun failed tests.app,True,0,0,44,0,0,1,f,1616346701
7142fa6d5ab879f62cfdc3d30dae8804518d5e4b,ex/ex02webbrowser,False,0,0,601,13,4,1,update,1612733639
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,ex/ex05mysticorbs,False,13.8,1.0,10080,354,0,11,pr && ex,1613912171
8fff7b3a00cbeba735f4d32a5f1d69f3ec715b4b,kt/kt1,False,0,0,540,5,0,1,kt,1617191359
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/junit: all in ex13pokemon.app,True,0,0,20,0,0,1,ex13 - finished,1619711228
227e3651af4e705dea62a314140d296d1c10bd9c,ex/ex11computerstore,False,20.0,1.0,180,2,2,1,5,1618229897
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: hoteltest.app,True,0,0,10,0,0,1,kt1 testid,1617197448
09caedabb6997799be7e945a6800afe39edf87e8,tk/tk1,False,4.0,1.0,300,2,1,1,first done?,1614270649
03062dc1bddd1c4f7433fefa74079520759db3ab,.gtm/application: socialnetworkdemo.app,True,0,0,90,0,0,1,lahendus,1614086634
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,ex/ex03bookshelf,False,15.0,1.0,180,1,0,2,pr && ex,1612943680
26abbf77e39340038a011fc45ef70f8bb004a92b,ex/ex07coffee,False,0,1.0,32656,2026,0,60,ex07 ready,1615769989
2d358cc6104ea9808d26fa399aa7345d7c68baab,.gtm/application: world.app,True,0,0,32,0,0,1,ex08,1616630343
2d94421a5be179129acee971e78a6a12e44a9d64,pokemons/multipliers.txt,False,0,0,180,0,0,1,ex13 pokemon,1619701051
31ae136fba01ca42052ac4b4563052b857019022,lx/lx02personstatistics,False,3.0,1.0,894,13,10,1,practice stream,1619605047
a4076a2bcf120779015e2aa34f816dea364e0c57,ex/ex12computerbuilder,False,0,0,480,0,0,1,purchasecomponent,1618344420
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,lx/lx01stream,False,2.0,1.0,60,1,1,1,kittens,1615241150
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/testng: pokemontest.testpokemonbrawl666_33.app,True,0,0,27,0,0,1,pokemon,1620222716
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,tk/tk0,False,5.0,1.0,60,59,0,1,kt,1613933903
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,pr/pr03ring,False,0,0,90,0,3,1,- test 11,1612798062
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/junit: watertanktest.testwatertank80waterthenshouldbeleft120water.app,True,0,0,5,0,0,1,ex07 ready,1615769989
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,.gtm/junit: sometests.agotest.app,True,0,0,299,0,0,1,a,1617474466
db9c003daba43c4ac829e8a50f726a69a43f9e75,kt/kt1,False,0,0,360,2,2,3,ex00 second try,1617197178
dc19d0420561cf0175257039bf35deed2c6b928d,ex/ex03bookshelf,False,14.7,1.0,265,7,2,2,first,1612961752
09caedabb6997799be7e945a6800afe39edf87e8,ex/ex03bookshelf,False,10.0,1.0,60,1,1,1,all except top3 fix,1613398360
2d94421a5be179129acee971e78a6a12e44a9d64,.gtm/junit: fixabletest.testcannotfixovenifitisnotbroken.app,True,0,0,13,0,0,1,orbs,1614465726
dc19d0420561cf0175257039bf35deed2c6b928d,pr/pr02datastructures,False,5.0,1.0,90,1,1,1,first,1612886782
a4076a2bcf120779015e2aa34f816dea364e0c57,ex/ex11computerstore,False,19.0,1.0,3210,50,12,2,version 1,1618327483
26abbf77e39340038a011fc45ef70f8bb004a92b,ex/ex12computerbuilder,False,0,0,8456,120,31,8,"ex12 - done, more tests necessary",1618838930
2b9b6dc7d747da3beee34867d17d25ee4a154821,.gtm/junit: capsuletest.createdrinkfromautomaticmachinefail.app,True,0,0,15,0,0,1,add logger and rename tests.,1617742654
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: databasetest.testsavemultiplecomponenttodatabase.app,True,0,0,6,0,0,1,"ex12 solution, todo: add tests",1618853313
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,pr/pr04stock,False,0,0,120,1,2,1,- count fixed,1613582104
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,ex/ex06files,False,0,0,886,16,1,2,ex06,1614585763
32472c07e5a895570c665fbe1d0e7a141f54a2d5,.gtm/application: main.app,True,0,0,248,0,0,1,some bug fixes in buy method and style fixes.,1613307351
09caedabb6997799be7e945a6800afe39edf87e8,.gtm/junit: webbrowsertest.test.app,True,0,0,6,0,0,1,empty back/forward fix,1612794193
cd4671c644e3e91baadccd5d352d5e9f51915b2f,ex/ex01idcode,False,15.0,1.0,15,0,0,1,.,1617189966
03062dc1bddd1c4f7433fefa74079520759db3ab,ex/ex02webbrowser,False,0,0,1096,30,5,1,lahendus,1612706239
dc19d0420561cf0175257039bf35deed2c6b928d,ex/ex06files,False,0,0,120,2,4,1,first,1614885142
dc19d0420561cf0175257039bf35deed2c6b928d,ex/ex08delivery,False,0,0,240,7,5,1,doccid,1616846028
e06735c15c0ae70511269dc1df78703c80a5c1dd,.gtm/application: socialnetworkdemo.app,True,0,0,192,0,0,1,ex04 up,1614725099
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,tk/tk2,False,4.7,1.0,120,5,5,2,stiil lappe aga tk tehtud äkki,1614431531
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/application: main.app,True,0,0,12,0,0,1,ex03 remove redundant code from getbooksbyauthor method,1612976890
1b2b546d31fe5c8aee03fe57b801846423b53685,.gtm/application: morsefilescontroller.app,True,0,0,812,0,0,1,morse first push,1615906367
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,ex/ex05mysticorbs,False,10.219999999999999,1.0,120,4,4,1,1 remaining?,1615386224
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,ex/ex06files,False,0,0,120,3,6,1,ex06,1615304153
31ae136fba01ca42052ac4b4563052b857019022,ex/ex06files,False,0,0,651,16,1,1,practice file reading,1617630235
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex12computerbuilder,False,0,0,25170,2173,0,46,"ex12 solution, todo: add tests",1618853313
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/application: main (1).app,True,0,0,520,0,0,1,ex03,1613074917
33f5a3c8f62f784934631bd28c547a20b1f89545,.gtm/application: person.app,True,0,0,12,0,0,1,ex05,1614422449
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/application: ring.app,True,0,0,19,0,0,1,pr03 move null check,1612788251
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/gradle: ex14bookscraper [build].app,True,0,0,95,0,0,1,initial commit,1620368597
a4076a2bcf120779015e2aa34f816dea364e0c57,.gtm/junit: comparabletest.testisbroken.app,True,0,0,172,0,0,1,f,1616346701
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: databasetest.app,True,0,0,65,0,0,1,"ex11 style changes, extra documentation and method change.component nextid now uses reset function to reset its value",1618256296
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: databasetest.testsavesamecomponenttwiceshouldthrowexception.app,True,0,0,6,0,0,1,"ex11 style changes, extra documentation and method change.component nextid now uses reset function to reset its value",1618256296
e5949847532a923d86c76e67d7eb373b83986892,kt/kt1,False,0,0,60,2,2,1,1,1617195943
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/junit: resourcestoragetest.app,True,0,0,56,0,0,1,ex05,1614281262
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,tk/tk1,False,4.88,1.0,120,4,3,1,black jack,1614270843
d2024466706de8b697dd55ee19ec8a2defeff239,ex/ex03bookshelf,False,13.35,1.0,120,3,3,1,commit ex03.,1612962830
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,pr/pr04stock,False,0,0,60,2,3,1,stock.getproduct,1613829104
26abbf77e39340038a011fc45ef70f8bb004a92b,pr/pr02datastructures,False,5.0,1.0,650,2,2,1,pr02,1612102020
db9c003daba43c4ac829e8a50f726a69a43f9e75,.gtm/junit: webbrowsertest.app,True,0,0,10,0,0,1,ex00 second try,1612807557
2dc3b95bd118d4f20118fbd65f7437401aded85b,.gtm/junit: orbfactorytest.testaddovenstoorbfactory.app,True,0,0,15,0,0,1,orbsfactory 1,1615341389
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex03bookshelf,False,15.0,1.0,60,0,0,1,merge remote-tracking branch 'origin/master' into master# conflicts:#	ex/ex03bookshelf/src/ee/taltech/iti0202/bookshelf/book.java,1612896392
7142fa6d5ab879f62cfdc3d30dae8804518d5e4b,ex/ex02webbrowser,False,0,0,27,0,0,1,with tests,1614027817
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex13pokemon,False,20.0,1.0,21984,0,0,41,lx05 first commit,1620074876
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex05mysticorbs,False,15.0,1.0,180,3,0,2,ex00 second try,1614561845
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,ex/ex06files,False,0,0,460,7,6,1,ex06,1615295605
26abbf77e39340038a011fc45ef70f8bb004a92b,ex/ex02webbrowser,False,0,0,265,11,7,1,ex02,1612262429
09caedabb6997799be7e945a6800afe39edf87e8,.gtm/application: datastructures.app,True,0,0,62,0,0,1,evenwords try,1612528601
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: grouptest.getname.app,True,0,0,8,0,0,1,- private hashset in fb,1613743331
a4076a2bcf120779015e2aa34f816dea364e0c57,.gtm/junit: kichentest.addexcistingmachine.app,True,0,0,750,0,0,1,more tests,1616017284
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,ex/ex01idcode,False,15.0,1.0,300,12,7,1,fixed some magic numbers,1611974213
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,ex/ex07coffee,False,0,1.0,360,0,0,2,first,1616001992
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,tk/tk2,False,2.4,1.0,472,17,1,1,round sum?,1614430792
03062dc1bddd1c4f7433fefa74079520759db3ab,ex/ex02webbrowser,False,0,0,60,172,0,1,lahendus,1612471336
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: webbrowsertest.back.app,True,0,0,19,0,0,1,- initial test,1612269776
32472c07e5a895570c665fbe1d0e7a141f54a2d5,ex/ex01idcode,False,15.0,1.0,13289,246,0,1,"testing functionality, style incomplete.",1611761844
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,.gtm/gradle: gomokugui [run].app,True,0,0,780,0,0,1,coffee,1615848519
2d358cc6104ea9808d26fa399aa7345d7c68baab,ex/ex01idcode,False,15.0,1.0,773,44,16,1,01,1611756049
2dc3b95bd118d4f20118fbd65f7437401aded85b,ex05mysticorbs_ergas/src,False,0,0,180,0,0,1,orbs 2.,1615473647
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,ex/ex08delivery,False,0,0,60,5,2,2,pr02datastructures v2.0,1617731643
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,tk/tk1,False,5.0,1.0,120,10,0,1,pr02datastructures v2.0,1614272028
d2024466706de8b697dd55ee19ec8a2defeff239,ex/ex11computerstore,False,20.0,1.0,840,24,1,2,ex11,1618218130
31ae136fba01ca42052ac4b4563052b857019022,ex/ex01idcode,False,13.5,1.0,493,5,4,1,learning the language,1612385565
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,pr/pr03ring,False,0,0,292,2,2,1,pr && ex,1612789451
8fff7b3a00cbeba735f4d32a5f1d69f3ec715b4b,.gtm/junit: webbrowsertest.testtop3pages.app,True,0,0,91,0,0,1,"initial push, for testing",1612708821
31ae136fba01ca42052ac4b4563052b857019022,lx/lx02personstatistics,False,3.0,1.0,170,2,1,1,practice stream,1619623909
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex05mysticorbs,False,15.0,1.0,1920,1,1,8,ex00 second try,1614561022
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/application: exam (1).app,True,0,0,57,0,0,1,test,1614432140
03062dc1bddd1c4f7433fefa74079520759db3ab,.gtm/junit: comparabletest.testcomparemagicovensoneisinfinity.app,True,0,0,5,0,0,1,lahendus,1614708791
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,.gtm/junit: ee.taltech.iti0202.mysticorbs.oven in ex05mysticorbs.app,True,0,0,60,0,0,1,ex05 esimene push,1614703862
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/junit: comparabletest.testcomparemagicovens.app,True,0,0,47,0,0,1,ex05,1614264741
2dc3b95bd118d4f20118fbd65f7437401aded85b,.gtm/junit: socialnetworktest.getfeedforuser.app,True,0,0,10,0,0,1,<socialmedia>,1613680829
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,tk/tk2,False,5.0,1.0,120,4,1,1,tk2 commit addproduct change,1614431919
2dc3b95bd118d4f20118fbd65f7437401aded85b,ex/ex05mysticorbs,False,13.5,1.0,2137,5,5,9,orbsfactory 1,1615346540
d2024466706de8b697dd55ee19ec8a2defeff239,ex/ex08delivery,False,0,0,60,1,0,1,ex08.,1616763141
33f5a3c8f62f784934631bd28c547a20b1f89545,.gtm/application: component (1).app,True,0,0,8,0,0,1,ex12,1618905848
2dc3b95bd118d4f20118fbd65f7437401aded85b,ex/ex05mysticorbs,False,13.5,1.0,970,4,2,5,orbs 1,1615293627
e515278837da9a7c73923fde0b7a76b4ad67042a,ex/ex07coffee,False,0,1.0,180,0,0,1,base,1617636909
8ed07c4b85ca8e908b392ba141e810b7b84953ec,kt/kt1,False,0,0,60,1,4,1,style fix for exam class,1617189153
d2024466706de8b697dd55ee19ec8a2defeff239,pr/pr04stock,False,0,0,216,7,4,2,commit pr04.,1613600258
33f5a3c8f62f784934631bd28c547a20b1f89545,pr/pr06shelter,False,0,0,660,1,1,1,pr06,1614964679
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/application: main.app,True,0,0,147,0,0,1,ex03 remove get ring copy,1612884817
e5949847532a923d86c76e67d7eb373b83986892,tk/tk4,False,3.0,1.0,120,1,1,1,1,1616088496
d2024466706de8b697dd55ee19ec8a2defeff239,.gtm/junit: all in ex08delivery.app,True,0,0,2823,0,0,1,commit ex08.,1617140748
db9c003daba43c4ac829e8a50f726a69a43f9e75,.gtm/application: morsefilescontroller.app,True,0,0,8,0,0,1,ex00 second try,1614780970
09caedabb6997799be7e945a6800afe39edf87e8,ex/ex03bookshelf,False,10.0,1.0,60,2,2,1,all except top3 fix,1613497656
2dc3b95bd118d4f20118fbd65f7437401aded85b,.gtm/junit: webbrowsertest.app,True,0,0,15,0,0,1,webbrowser + tests,1612623854
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,ex/ex03bookshelf,False,14.7,1.0,1058,20,10,2,- made get books by author faster,1613410287
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,.gtm/application: main.app,True,0,0,30,0,0,1,pr02datastructures v2.0,1616503285
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,ex/ex03bookshelf,False,15.0,1.0,120,6,6,2,pr && ex,1612944374
1b2b546d31fe5c8aee03fe57b801846423b53685,tk/tk2,False,2.2,1.0,240,6,1,1,map,1614430913
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,ex/ex08delivery,False,0,0,300,2,3,2,pr02datastructures v2.0,1617557130
e06735c15c0ae70511269dc1df78703c80a5c1dd,.gtm/junit: all in ex06files.app,True,0,0,7,0,0,1,ex07 up,1619521572
e515278837da9a7c73923fde0b7a76b4ad67042a,ex/ex11computerstore,False,20.0,1.0,15,0,0,1,base,1618947395
31ae136fba01ca42052ac4b4563052b857019022,lx/lx02personstatistics,False,3.0,1.0,120,14,8,2,practice stream,1619554151
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/junit: morsetranslatortest.translatelinestomorsetest.app,True,0,0,6,0,0,1,ex06,1615320257
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,ex/ex05mysticorbs,False,12.0,1.0,300,2,0,2,pr02datastructures v2.0,1614679562
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,ex/ex11computerstore,False,20.0,1.0,120,1,1,1,pr02datastructures v2.0,1618317512
dc19d0420561cf0175257039bf35deed2c6b928d,.gtm/junit: orbfactorytest.test1.app,True,0,0,30,0,0,1,first,1614267206
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,ex/ex06files,False,0,0,60,5,5,1,ex6,1614981597
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/application: hashlist.app,True,0,0,174,0,0,1,style,1620485301
2d358cc6104ea9808d26fa399aa7345d7c68baab,logging.log,False,0,0,37,0,0,1,tk3,1615895300
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,.gtm/junit: spaceoventest.app,True,0,0,17,0,0,1,some things fixed,1614603881
2d358cc6104ea9808d26fa399aa7345d7c68baab,.gtm/junit: all in ex07coffee (1).app,True,0,0,2110,0,0,1,ex07 testidega,1615928938
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,.gtm/junit: socialnetworktests.shouldaddnewusertogroup.app,True,0,0,7,0,0,1,added tests..,1614243850
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,tk/tk4,False,4.1,1.0,60,2,3,1,ül 1 korras,1616088150
2d358cc6104ea9808d26fa399aa7345d7c68baab,.gtm/junit: kitchentest.app,True,0,0,1087,0,0,1,ex07 testidega,1615928938
2d94421a5be179129acee971e78a6a12e44a9d64,.gtm/junit: magicoventest.testmagicovenbreaksifcreated5rbs.app,True,0,0,16,0,0,1,orbs,1614443519
31ae136fba01ca42052ac4b4563052b857019022,tk/tk1,False,1.88,1.0,1136,7,7,3,first test,1614284321
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: webbrowsertest.forward.app,True,0,0,27,0,0,1,- initial test,1612269776
26abbf77e39340038a011fc45ef70f8bb004a92b,ex/ex08delivery,False,0,0,300,39,23,1,ex08 basics ready,1616507605
31ae136fba01ca42052ac4b4563052b857019022,.gtm/application: personstatistics.app,True,0,0,173,0,0,1,practice stream,1619614010
7142fa6d5ab879f62cfdc3d30dae8804518d5e4b,ex/ex13pokemon,False,20.0,1.0,120,4,0,1,proov,1619380578
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/testng: orbfactorytest.testorbfactoryproduceorbsmanyovensmanycycles.app,True,0,0,65,0,0,1,orbfactory fixed,1614772245
dc19d0420561cf0175257039bf35deed2c6b928d,ex/ex08delivery,False,0,0,60,3,5,1,proov1,1616527438
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,ex/ex03bookshelf,False,15.0,1.0,311,6,2,2,ex03,1613092642
e515278837da9a7c73923fde0b7a76b4ad67042a,ex/ex02webbrowser,False,0,0,427,5,9,2,test push,1612561784
e5949847532a923d86c76e67d7eb373b83986892,ex/ex02webbrowser,False,0,0,60,1,1,1,1,1613082899
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,.gtm/application: main.app,True,0,0,527,0,0,1,style,1613335593
03062dc1bddd1c4f7433fefa74079520759db3ab,.gtm/application: painting.app,True,0,0,167,0,0,1,kontroll,1614345018
7142fa6d5ab879f62cfdc3d30dae8804518d5e4b,.gtm/junit: all in ex05mysticorbs.app,True,0,0,40,0,0,1,proov,1614257725
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex06files,False,0,0,60,1,1,1,ex00 second try,1614725793
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex06files,False,0,0,120,3,1,2,ex00 second try,1614775469
e515278837da9a7c73923fde0b7a76b4ad67042a,ex/ex08delivery,False,0,0,420,2,3,1,base,1617719243
31ae136fba01ca42052ac4b4563052b857019022,.gtm/junit: resourcestoragetest.testaddnegativeamountofresourcetoresourcestorage.app,True,0,0,12,0,0,1,ovenfixing,1615150676
09caedabb6997799be7e945a6800afe39edf87e8,ex07coffee_kaalep/tests,False,0,0,75,0,0,2,first done?,1617189573
03062dc1bddd1c4f7433fefa74079520759db3ab,pr/pr02datastructures,False,5.0,1.0,120,7,1,1,lahendus,1612355853
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: magicoventest.testinfinitymagicovenneverbreaks.app,True,0,0,10,0,0,1,- test first part,1614436339
33f5a3c8f62f784934631bd28c547a20b1f89545,ex/ex05mysticorbs,False,15.0,1.0,480,1,1,2,ex05,1614465617
26abbf77e39340038a011fc45ef70f8bb004a92b,ex/ex12computerbuilder,False,0,0,360,33,23,10,ex12 - fix style,1618844198
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,kt/kt1,False,0,0,60,1,1,1,pr02datastructures v2.0,1617189615
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,ex/ex05mysticorbs,False,12.0,1.0,60,3,0,1,pr02datastructures v2.0,1614719817
33f5a3c8f62f784934631bd28c547a20b1f89545,ex/ex11computerstore,False,20.0,1.0,60,1,1,1,ex11 - try reading,1618251006
a4076a2bcf120779015e2aa34f816dea364e0c57,.gtm/junit: comparabletest.testisbroken.app,True,0,0,30,0,0,1,compare to,1616265721
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,lx/lx02personstatistics,False,3.0,1.0,420,1,0,1,lx2,1616599063
2b9b6dc7d747da3beee34867d17d25ee4a154821,pr/pr03ring,False,0,0,3810,118,0,2,pr03 first try.,1613501013
26abbf77e39340038a011fc45ef70f8bb004a92b,ex/ex08delivery,False,0,0,2154,72,3,6,ex08 basics ready,1616606986
9e03963810356656f577aa42d0b430a656f94095,.gtm/application: exam (1).app,True,0,0,50,0,0,1,1,1614005535
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/application: morsefilescontroller.app,True,0,0,1316,0,0,1,ex06 first commit,1614517554
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: hoteltest.app,True,0,0,22,0,0,1,initial commit,1617196141
2d94421a5be179129acee971e78a6a12e44a9d64,.gtm/junit: orbfactorytest.app,True,0,0,60,0,0,1,orbs,1614465726
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/junit: webbrowsertest.a100timesgotoandback.app,True,0,0,20,0,0,1,ex02,1612727196
2d94421a5be179129acee971e78a6a12e44a9d64,output.txt,False,0,0,60,0,0,1,ex13 pokemon,1619701051
